iter	Logloss
225	0.003969670336
226	0.003969669653
227	0.003969637122
228	0.003969637122
229	0.003969612983
230	0.003969612983
231	0.003969612983
232	0.003969612983
233	0.003964424851
234	0.003964428047
235	0.003964424784
236	0.00396442007
237	0.00396441847
238	0.003908895377
239	0.003908896311
240	0.003908888182
241	0.00390883618
242	0.003908825439
243	0.003908824664
244	0.0039088078
245	0.003908799867
246	0.003840904261
247	0.003840876229
248	0.003840841761
249	0.003840841761
250	0.003840845637
251	0.003840845637
252	0.003840786889
253	0.003840776583
254	0.003840771559
255	0.003840762267
256	0.003810142272
257	0.003783741799
258	0.003783740404
259	0.003783730092
260	0.003779123023
261	0.003687657492
262	0.003687650111
263	0.003594285791
264	0.003567868415
265	0.003567864101
266	0.003563989054
267	0.003517999981
268	0.003517948776
269	0.00351793093
270	0.003517898932
271	0.003514857608
272	0.003477606352
273	0.003414415581
274	0.003363063633
275	0.003342226565
276	0.003326534621
277	0.003255246797
278	0.003170203567
279	0.003102801596
280	0.00310278894
281	0.00310278894
282	0.00310278894
283	0.00310278894
284	0.00310278894
285	0.00310278894
286	0.00310278894
287	0.00310278894
288	0.003100716475
289	0.003100690043
290	0.003092348178
291	0.003000723581
292	0.002948740636
293	0.002916407121
294	0.002916407121
295	0.002916382432
296	0.002916366952
297	0.002916353329
298	0.002916350994
299	0.002916356227
300	0.002916357411
301	0.002916350571
302	0.002916344446
303	0.002916344446
304	0.002916344446
305	0.002916288699
306	0.00291628751
307	0.002916279087
308	0.002916283817
309	0.002916277167
310	0.002916281935
311	0.002916214
312	0.002916212608
313	0.002916167312
314	0.00291612041
315	0.00291612289
316	0.002916107383
317	0.002916100796
318	0.002916040466
319	0.002916038693
320	0.002916030179
321	0.002916020843
322	0.002916018733
323	0.002916020799
324	0.002887567232
325	0.002887566636
326	0.002887535323
327	0.002887539197
328	0.002887504893
329	0.002887495634
330	0.002887489347
331	0.002887471303
332	0.002887470091
333	0.00288746856
334	0.00288745928
335	0.0028874531
336	0.002887449538
337	0.002887447294
338	0.002887447294
339	0.002887446736
340	0.002887446091
341	0.00288744298
342	0.002887437518
343	0.002887424621
344	0.002887428924
345	0.002887424538
346	0.002887423774
347	0.002887416701
348	0.002887420707
349	0.00288741596
350	0.002887412134
351	0.002887406875
352	0.002887403898
353	0.002887404846
354	0.002887403945
355	0.002887395694
356	0.002887386415
357	0.002887383552
358	0.002887378764
359	0.002887378764
360	0.00288737668
361	0.002887378219
362	0.002887374158
363	0.002887376917
364	0.002887369546
365	0.002887367389
366	0.00288736724
367	0.002887366771
368	0.002887363365
369	0.002887362941
370	0.002887358236
371	0.002887347073
372	0.002886069889
373	0.002886060135
374	0.002886048084
375	0.00288605126
376	0.002886050799
377	0.002886040287
378	0.002886044306
379	0.002886034245
380	0.002884278631
381	0.002884273519
382	0.002846558867
383	0.002846547893
384	0.002803772548
385	0.002750928131
386	0.002750927477
387	0.002750920876
388	0.002750915905
389	0.002750916767
390	0.002750902684
391	0.00275090364
392	0.002750894472
393	0.00275087887
394	0.002750860671
395	0.002750862572
396	0.002750855522
397	0.00275085136
398	0.00275084961
399	0.002750846112
400	0.002750839989
401	0.002750839989
402	0.002750830446
403	0.002750830632
404	0.002750825921
405	0.002750824148
406	0.002750819619
407	0.002750817649
408	0.002750804289
409	0.002750806755
410	0.002750809705
411	0.002750806669
412	0.002750802808
413	0.002750799109
414	0.002750795
415	0.002750790054
416	0.002750782917
417	0.002750781759
418	0.002750770457
419	0.002750768462
420	0.002750768941
421	0.002750769279
422	0.002750769211
423	0.00275076207
424	0.002750774211
425	0.002750756678
426	0.002750752778
427	0.002750751148
428	0.002750751148
429	0.002750751148
430	0.002750751382
431	0.002750746925
432	0.002750753087
433	0.002750746554
434	0.002750747322
435	0.002750653223
436	0.002750647803
437	0.002750643846
438	0.002750645105
439	0.002750645105
440	0.002750645105
441	0.002750635075
442	0.002750638931
443	0.002750635744
444	0.002750634968
445	0.002750626015
446	0.002750631458
447	0.00275062094
448	0.002750619811
449	0.00275062108
450	0.002750608813
451	0.002750608526
452	0.002750608526
453	0.002750605875
454	0.002750604971
455	0.002750608738
456	0.002750599105
457	0.002750603991
458	0.002750599853
459	0.002750597788
460	0.002750597788
461	0.002750599955
462	0.00275059745
463	0.00275059745
464	0.002750590406
465	0.002750584654
466	0.002750581027
467	0.002750574666
468	0.002750574666
469	0.002750581925
470	0.002750578066
471	0.002750567955
472	0.002750581632
473	0.002750572155
474	0.002750565206
475	0.002750569325
476	0.002750535409
477	0.002750534033
478	0.002750534033
479	0.002750537059
480	0.002750527064
481	0.002750527064
482	0.002750527064
483	0.002750527064
484	0.002750527064
485	0.002750527064
486	0.002713955582
487	0.002713955302
488	0.002713945009
489	0.002713931013
490	0.002713931573
491	0.002713921048
492	0.002713914851
493	0.002713905377
494	0.002713894495
495	0.002713883951
496	0.002713882068
497	0.002713871003
498	0.002713867377
499	0.002713856867
500	0.002713863709
501	0.002713866789
502	0.002713822137
503	0.00271381847
504	0.002713814976
505	0.002713820623
506	0.002713816309
507	0.002713813547
508	0.002713810239
509	0.002713806823
510	0.002713800997
511	0.002713806335
512	0.002713802825
513	0.002713803869
514	0.002713789628
515	0.002713789365
516	0.002713792742
517	0.002713778788
518	0.002713780515
519	0.002713782076
520	0.002713770239
521	0.002713749116
522	0.002713745837
523	0.002713749354
524	0.002713740781
525	0.00271373217
526	0.002713733553
527	0.002713728058
528	0.002713718767
529	0.00271371485
530	0.002713717124
531	0.002713710782
532	0.002713705837
533	0.00271369751
534	0.002713695226
535	0.002713695014
536	0.002713688857
537	0.002713690305
538	0.002713684813
539	0.002713681869
540	0.002713677971
541	0.002713671676
542	0.002713663898
543	0.002713659073
544	0.002713649898
545	0.002713645542
546	0.00271363334
547	0.002713624917
548	0.002713613579
549	0.00271360575
550	0.002713598891
551	0.00271358453
552	0.002713577387
553	0.002713570894
554	0.002713558462
555	0.00271354009
556	0.002713536913
557	0.002713525832
558	0.002713527191
559	0.002713514102
560	0.002713516882
561	0.002713505664
562	0.002713495213
563	0.002713485461
564	0.00271348186
565	0.002713477262
566	0.002713462076
567	0.002713459977
568	0.002713450597
569	0.002713440414
570	0.002713440693
571	0.002713437914
572	0.002713433023
573	0.002713424147
574	0.002713430348
575	0.002713416501
576	0.002713416589
577	0.002713411423
578	0.002713331853
579	0.00271332739
580	0.002713320392
581	0.002713300902
582	0.002713292883
583	0.002713292274
584	0.00271328418
585	0.002713274085
586	0.002713277877
587	0.002713266234
588	0.002713262352
589	0.002713266446
590	0.002713253517
591	0.002713249338
592	0.002713241634
593	0.002713231722
594	0.002713218357
595	0.002713214673
596	0.0027131947
597	0.002713200781
598	0.002713200257
599	0.002713180906
600	0.002713176381
601	0.002713170078
602	0.002713157279
603	0.002713153144
604	0.002713147632
605	0.002713134158
606	0.002713127839
607	0.00271311586
608	0.002713116105
609	0.002713116105
610	0.002713116105
611	0.002713116105
612	0.002713116105
613	0.002713116105
614	0.002713116105
615	0.002713116105
616	0.002713116105
617	0.002713116105
618	0.002713116105
619	0.002713095504
620	0.002713088766
621	0.002713088766
622	0.002713088766
623	0.002713088766
624	0.002713091143
625	0.002713091143
626	0.002713091143
627	0.002713083584
628	0.002713032068
629	0.002713032068
630	0.002713012486
631	0.002713012486
632	0.002713012486
633	0.002713012486
634	0.002713012486
635	0.002713012486
636	0.002713012486
637	0.002713011774
638	0.002713011774
639	0.00271297015
640	0.002712957306
641	0.002712948842
642	0.00271295044
643	0.002712952134
644	0.002712938673
645	0.002712931245
646	0.002712931245
647	0.002712931245
648	0.002712931245
649	0.00271293134
650	0.00271293134
651	0.00271293134
652	0.002712935829
653	0.002712935829
654	0.002712935829
655	0.002712935829
656	0.002712935829
657	0.002712935829
658	0.002712935829
659	0.002712935829
660	0.002712927192
661	0.002712927192
662	0.002712927192
663	0.002712927924
664	0.002712927924
665	0.002712927924
666	0.002712923049
667	0.002712925206
668	0.002712925206
669	0.002712925206
670	0.002712925206
671	0.002712925206
672	0.002712925206
673	0.002712925206
674	0.0027129234
675	0.002711873718
676	0.002711853507
677	0.002711842532
678	0.002711822613
679	0.002711828906
680	0.002711823541
681	0.002711820253
682	0.002711806182
683	0.002711806182
684	0.002711805144
685	0.002711812952
686	0.002711798048
687	0.002711801325
688	0.002711797827
689	0.002711791055
690	0.002711789113
691	0.002711790313
692	0.002711775647
693	0.00271177184
694	0.002711768519
695	0.002711763894
696	0.002711765462
697	0.002711764629
698	0.002711760406
699	0.002711762062
700	0.002711762807
701	0.002711749816
702	0.00271174938
703	0.002697059203
704	0.002637021352
705	0.002637024176
706	0.002637017858
707	0.002605700822
708	0.002605700822
709	0.002605700352
710	0.002605700352
711	0.002605700352
712	0.002605700352
713	0.002605700352
714	0.002605700352
715	0.002605700352
716	0.002605700352
717	0.002605700352
718	0.002605700352
719	0.002605700352
720	0.002605694384
721	0.002605694384
722	0.002605694384
723	0.002605689211
724	0.002586058416
725	0.002586045386
726	0.002586034165
727	0.002586036112
728	0.002585870644
729	0.002585856916
730	0.002585856916
731	0.002585856916
732	0.002585856916
733	0.002585856916
734	0.002585867253
735	0.002585867253
736	0.002585867253
737	0.002585854187
738	0.002585861795
739	0.002585858472
740	0.002585858472
741	0.002585858472
742	0.002585858472
743	0.00258584211
744	0.00258584211
745	0.00258584211
746	0.00258584211
747	0.00258584211
748	0.00258584211
749	0.00258584211
750	0.00258584211
751	0.00258584211
752	0.00258584211
753	0.00258584211
754	0.00258584211
755	0.00258584211
756	0.002585847431
757	0.002585847431
758	0.002585847431
759	0.002585847431
760	0.002585847431
761	0.002585845478
762	0.002585845478
763	0.002585845478
764	0.002585837469
765	0.002585837469
766	0.002585837469
767	0.002585837469
768	0.002585837469
769	0.002585837469
770	0.002585837469
771	0.002585837469
772	0.002585837469
773	0.002585837469
774	0.002585837469
775	0.002585837469
776	0.00258583502
777	0.00258583502
778	0.00258583502
779	0.00258583502
780	0.00258583502
781	0.00258583502
782	0.00258583502
783	0.002585837214
784	0.002585829397
785	0.002585812134
786	0.002585796963
787	0.002585797185
788	0.00258578794
789	0.002585780472
790	0.002585773961
791	0.002585773961
792	0.002585763205
793	0.002585751792
794	0.00258574969
795	0.002585742876
796	0.00258573172
797	0.002585734745
798	0.002585725547
799	0.002585731012
800	0.002585727167
801	0.002585724963
802	0.002585717558
803	0.002585712664
804	0.002585700791
805	0.002585701572
806	0.002585693913
807	0.002585690012
808	0.002585679393
809	0.00258567522
810	0.002585668918
811	0.002585662512
812	0.00258565471
813	0.002585651264
814	0.002585653213
815	0.002585648716
816	0.002585648197
817	0.002585650399
818	0.002585652431
819	0.002585648644
820	0.00258564474
821	0.002585642173
822	0.002585614595
823	0.002585615718
824	0.002585590221
825	0.00258559977
826	0.002585585296
827	0.002585586858
828	0.002585581811
829	0.002585580182
830	0.002585575555
831	0.002585579772
832	0.002585583391
833	0.002585581494
834	0.002585575254
835	0.002585580626
836	0.002585573149
837	0.002585574701
838	0.002585570192
839	0.002585560901
840	0.002585533216
841	0.002585527549
842	0.002585526313
843	0.002585516741
844	0.002585513989
845	0.00258550647
846	0.002585489961
847	0.002585497762
848	0.002585487801
849	0.002585473723
850	0.002585468903
851	0.002585460282
852	0.002585460458
853	0.002585445622
854	0.002585444127
855	0.002585449125
856	0.002585441853
857	0.002585441669
858	0.002585436965
859	0.00258543961
860	0.002585430055
861	0.002585434453
862	0.002585427133
863	0.00258543239
864	0.002585420872
865	0.002585414674
866	0.002585413493
867	0.002585416105
868	0.002585417185
869	0.002585407843
870	0.00258541284
871	0.002567911143
872	0.002567911143
873	0.002567911143
874	0.002567911143
875	0.002567911143
876	0.002567911143
877	0.002567911143
878	0.002567911143
879	0.002567911143
880	0.002567911143
881	0.002567911143
882	0.002567911143
883	0.002567911143
884	0.002567911143
885	0.002567911143
886	0.002567911143
887	0.002567911143
888	0.002567887591
889	0.002567879747
890	0.002567879747
891	0.002567879747
892	0.002567884696
893	0.002567884696
894	0.002567884696
895	0.002567861975
896	0.002567861975
897	0.002567861975
898	0.002567861975
899	0.002567861975
900	0.002567855511
901	0.002567854388
902	0.002567853627
903	0.002567853627
904	0.002567853627
905	0.002567853627
906	0.002567853627
907	0.002567853627
908	0.002567853627
909	0.002567853627
910	0.002567851871
911	0.002567849675
912	0.002567841839
913	0.00256782755
914	0.002567826265
915	0.002567820685
916	0.002567816429
917	0.002567804729
918	0.002567801124
919	0.002567794669
920	0.002567794669
921	0.002567794669
922	0.002546403851
923	0.002546402199
924	0.002546404701
925	0.002546399665
926	0.002546399665
927	0.002546399665
928	0.00254639483
929	0.002546394664
930	0.002546386726
931	0.002546387907
932	0.002546383417
933	0.002546383633
934	0.002546376293
935	0.002546384629
936	0.002546373262
937	0.002546371134
938	0.002546371365
939	0.002546368391
940	0.00254636803
941	0.002546362757
942	0.002546359564
943	0.002546361341
944	0.002546355491
945	0.002546358565
946	0.002546353757
947	0.002546346298
948	0.002546334609
949	0.002546336915
950	0.002523612984
951	0.002523612984
952	0.002523606549
953	0.002523607759
954	0.002523597121
955	0.002523592247
956	0.002523591489
957	0.002523589283
958	0.002523585783
959	0.002523586902
960	0.002523546674
961	0.002523538489
962	0.002523519469
963	0.002523503387
964	0.002523503807
965	0.002523492077
966	0.002523496965
967	0.00252349107
968	0.002523487394
969	0.002523481944
970	0.002523485692
971	0.002523483851
972	0.002523483851
973	0.002523483851
974	0.002523483851
975	0.002523483851
976	0.002523483851
977	0.002523483851
978	0.002523483851
979	0.002523483851
980	0.002523483851
981	0.002523472104
982	0.002523474437
983	0.002523473588
984	0.002523468542
985	0.002523465945
986	0.002523457155
987	0.002523431326
988	0.002523424443
989	0.002523419209
990	0.002523402877
991	0.002523402877
992	0.002523402877
993	0.002523402877
994	0.002523402877
995	0.002523402877
996	0.002523402877
997	0.002523402877
998	0.002523402877
999	0.002523402877
